date,district,commodity,min_price_rs_per_quintal,modal_price_rs_per_quintal,max_price_rs_per_quintal,avg_price_rs_per_quintal
2019-07-06,Kolar,Tomato,793.85,1000.6,1172.08,982.97
2019-07-07,Kolar,Tomato,915.51,1025.4,1204.34,1059.93
2019-07-08,Kolar,Tomato,614.5,811.25,970.07,792.29
2019-07-09,Kolar,Tomato,572.26,740.8,969.63,770.94
2019-07-10,Kolar,Tomato,560.85,675.2,905.98,733.41
2019-07-11,Kolar,Tomato,795.81,951.51,1151.01,973.41
2019-07-12,Kolar,Tomato,637.76,753.17,902.55,770.16
2019-07-13,Kolar,Tomato,468.28,622.26,816.18,642.23
2019-07-14,Kolar,Tomato,824.58,922.29,1112.95,968.77
2019-07-15,Kolar,Tomato,885.25,1169.9,1448.34,1166.79
2019-07-16,Kolar,Tomato,667.39,865.1,1001.56,834.47
2019-07-17,Kolar,Tomato,723.19,961.56,1236.45,979.82
2019-07-18,Kolar,Tomato,723.05,865.9,1067.66,895.35
2019-07-19,Kolar,Tomato,746.91,839.38,1093.09,920.0
2019-07-20,Kolar,Tomato,813.11,956.72,1239.13,1026.12
2019-07-21,Kolar,Tomato,704.68,806.82,930.87,817.77
2019-07-22,Kolar,Tomato,653.47,868.99,1111.35,882.41
2019-07-23,Kolar,Tomato,723.88,870.78,1132.02,927.95
2019-07-24,Kolar,Tomato,612.0,747.31,886.71,749.35
2019-07-25,Kolar,Tomato,776.9,941.87,1076.7,926.8
2019-07-26,Kolar,Tomato,606.54,797.21,877.45,742.0
2019-07-27,Kolar,Tomato,616.41,722.92,876.71,746.56
2019-07-28,Kolar,Tomato,721.01,873.44,1037.75,879.38
2019-07-29,Kolar,Tomato,602.52,696.74,863.07,732.79
2019-07-30,Kolar,Tomato,661.08,803.46,921.58,791.33
2019-07-31,Kolar,Tomato,613.72,794.56,1044.78,829.25
2019-08-01,Kolar,Tomato,780.79,921.57,1073.12,926.95
2019-08-02,Kolar,Tomato,654.74,843.89,976.05,815.39
2019-08-03,Kolar,Tomato,686.74,779.62,951.28,819.01
2019-08-04,Kolar,Tomato,737.99,876.51,1073.47,905.73
2019-08-05,Kolar,Tomato,727.94,941.0,1085.7,906.82
2019-08-06,Kolar,Tomato,748.54,836.96,977.54,863.04
2019-08-07,Kolar,Tomato,635.03,767.17,876.43,755.73
2019-08-08,Kolar,Tomato,459.95,604.45,773.47,616.71
2019-08-09,Kolar,Tomato,531.79,630.07,814.37,673.08
2019-08-10,Kolar,Tomato,565.23,717.31,871.95,718.59
2019-08-11,Kolar,Tomato,589.29,676.91,865.45,727.37
2019-08-12,Kolar,Tomato,631.63,723.79,929.33,780.48
2019-08-13,Kolar,Tomato,671.96,749.25,850.08,761.02
2019-08-14,Kolar,Tomato,662.13,802.3,1076.33,869.23
2019-08-15,Kolar,Tomato,594.56,726.63,948.44,771.5
2019-08-16,Kolar,Tomato,681.68,789.88,909.25,795.47
2019-08-17,Kolar,Tomato,566.4,735.71,843.52,704.96
2019-08-18,Kolar,Tomato,405.58,487.45,551.51,478.54
2019-08-19,Kolar,Tomato,506.14,608.39,690.27,598.21
2019-08-20,Kolar,Tomato,534.76,700.48,901.55,718.16
2019-08-21,Kolar,Tomato,462.7,569.34,693.13,577.92
2019-08-22,Kolar,Tomato,687.73,783.3,1014.95,851.34
2019-08-23,Kolar,Tomato,783.44,891.87,1147.44,965.44
2019-08-24,Kolar,Tomato,651.2,851.37,1065.19,858.2
2019-08-25,Kolar,Tomato,516.59,676.51,860.25,688.42
2019-08-26,Kolar,Tomato,693.17,878.09,969.93,831.55
2019-08-27,Kolar,Tomato,629.36,714.2,841.29,735.33
2019-08-28,Kolar,Tomato,502.48,653.14,822.59,662.54
2019-08-29,Kolar,Tomato,529.62,617.28,680.45,605.04
2019-08-30,Kolar,Tomato,498.87,651.96,722.54,610.7
2019-08-31,Kolar,Tomato,539.09,639.13,839.16,689.12
2019-09-01,Kolar,Tomato,565.35,703.69,894.39,729.87
2019-09-02,Kolar,Tomato,607.93,700.11,816.57,712.25
2019-09-03,Kolar,Tomato,532.97,678.89,863.54,698.26
2019-09-04,Kolar,Tomato,616.41,728.72,945.96,781.19
2019-09-05,Kolar,Tomato,641.64,817.01,961.37,801.5
2019-09-06,Kolar,Tomato,673.64,786.0,871.68,772.66
2019-09-07,Kolar,Tomato,433.36,491.86,655.75,544.55
2019-09-08,Kolar,Tomato,278.13,361.66,429.04,353.58
2019-09-09,Kolar,Tomato,685.0,778.42,876.98,780.99
2019-09-10,Kolar,Tomato,419.96,500.52,612.12,516.04
2019-09-11,Kolar,Tomato,489.05,635.91,821.66,655.36
2019-09-12,Kolar,Tomato,424.06,520.88,601.83,512.95
2019-09-13,Kolar,Tomato,343.37,443.55,517.79,430.58
2019-09-14,Kolar,Tomato,618.5,723.35,839.58,729.04
2019-09-15,Kolar,Tomato,646.27,748.14,1008.43,827.35
2019-09-16,Kolar,Tomato,449.27,586.61,674.22,561.75
2019-09-17,Kolar,Tomato,283.88,343.71,427.53,355.7
2019-09-18,Kolar,Tomato,512.86,588.01,782.83,647.84
2019-09-19,Kolar,Tomato,622.93,699.59,795.24,709.08
2019-09-20,Kolar,Tomato,392.18,474.2,636.72,514.45
2019-09-21,Kolar,Tomato,600.56,672.86,899.53,750.04
2019-09-22,Kolar,Tomato,538.31,648.29,856.49,697.4
2019-09-23,Kolar,Tomato,581.77,719.01,829.47,705.62
2019-09-24,Kolar,Tomato,581.86,663.29,834.76,708.31
2019-09-25,Kolar,Tomato,438.1,531.71,686.02,562.06
2019-09-26,Kolar,Tomato,649.81,791.69,1066.02,857.91
2019-09-27,Kolar,Tomato,517.84,628.79,720.04,618.94
2019-09-28,Kolar,Tomato,565.1,644.34,832.17,698.64
2019-09-29,Kolar,Tomato,468.47,535.52,634.43,551.45
2019-09-30,Kolar,Tomato,481.7,594.3,679.82,580.76
2019-10-01,Kolar,Tomato,433.11,541.39,652.56,542.83
2019-10-02,Kolar,Tomato,516.49,626.97,814.09,665.29
2019-10-03,Kolar,Tomato,713.35,853.37,1037.88,875.61
2019-10-04,Kolar,Tomato,380.05,483.67,597.04,488.54
2019-10-05,Kolar,Tomato,395.52,455.1,613.83,504.68
2019-10-06,Kolar,Tomato,679.59,825.78,990.75,835.17
2019-10-07,Kolar,Tomato,499.84,624.72,783.3,641.57
2019-10-08,Kolar,Tomato,436.82,570.24,679.33,558.07
2019-10-09,Kolar,Tomato,609.87,776.09,929.91,769.89
2019-10-10,Kolar,Tomato,517.14,579.5,738.23,627.68
2019-10-11,Kolar,Tomato,694.1,872.24,1163.98,929.04
2019-10-12,Kolar,Tomato,570.27,735.51,908.79,739.53
2019-10-13,Kolar,Tomato,488.79,596.74,771.05,629.92
2019-10-14,Kolar,Tomato,728.7,915.38,1027.33,878.02
2019-10-15,Kolar,Tomato,441.93,585.12,674.52,558.22
2019-10-16,Kolar,Tomato,597.45,748.24,917.0,757.22
2019-10-17,Kolar,Tomato,579.29,696.58,769.72,674.51
2019-10-18,Kolar,Tomato,681.56,818.43,952.01,816.78
2019-10-19,Kolar,Tomato,683.96,851.25,1046.48,865.22
2019-10-20,Kolar,Tomato,546.99,669.44,738.88,642.94
2019-10-21,Kolar,Tomato,516.31,577.0,672.86,594.58
2019-10-22,Kolar,Tomato,584.38,724.5,890.05,737.22
2019-10-23,Kolar,Tomato,465.32,589.95,733.48,599.4
2019-10-24,Kolar,Tomato,719.63,914.95,1218.2,968.91
2019-10-25,Kolar,Tomato,566.41,691.87,872.68,719.54
2019-10-26,Kolar,Tomato,547.62,633.87,762.98,655.3
2019-10-27,Kolar,Tomato,548.33,702.17,935.71,742.02
2019-10-28,Kolar,Tomato,445.96,520.74,675.0,560.48
2019-10-29,Kolar,Tomato,428.0,568.27,653.51,540.76
2019-10-30,Kolar,Tomato,675.84,831.45,941.8,808.82
2019-10-31,Kolar,Tomato,529.53,611.2,775.58,652.56
2019-11-01,Kolar,Tomato,454.13,567.09,703.18,578.66
2019-11-02,Kolar,Tomato,634.18,759.9,985.9,810.04
2019-11-03,Kolar,Tomato,656.32,840.63,1079.96,868.14
2019-11-04,Kolar,Tomato,678.31,787.55,989.4,833.85
2019-11-05,Kolar,Tomato,624.31,823.8,1109.32,866.81
2019-11-06,Kolar,Tomato,541.24,616.53,760.42,650.83
2019-11-07,Kolar,Tomato,420.95,539.87,609.12,515.04
2019-11-08,Kolar,Tomato,787.63,893.86,1168.34,977.99
2019-11-09,Kolar,Tomato,544.56,678.26,788.8,666.68
2019-11-10,Kolar,Tomato,592.5,690.24,893.4,742.95
2019-11-11,Kolar,Tomato,704.65,883.15,1182.78,943.71
2019-11-12,Kolar,Tomato,703.4,794.0,1011.72,857.56
2019-11-13,Kolar,Tomato,604.06,785.52,981.12,792.59
2019-11-14,Kolar,Tomato,772.3,994.24,1208.09,990.2
2019-11-15,Kolar,Tomato,544.55,660.9,787.2,665.88
2019-11-16,Kolar,Tomato,650.4,853.22,1013.83,832.12
2019-11-17,Kolar,Tomato,586.52,752.53,947.51,767.01
2019-11-18,Kolar,Tomato,697.02,781.79,1006.81,851.91
2019-11-19,Kolar,Tomato,839.92,936.91,1189.53,1014.73
2019-11-20,Kolar,Tomato,660.02,818.43,940.87,800.44
2019-11-21,Kolar,Tomato,734.02,826.14,1010.78,872.4
2019-11-22,Kolar,Tomato,743.85,894.35,1160.79,952.32
2019-11-23,Kolar,Tomato,573.89,726.02,884.97,729.43
2019-11-24,Kolar,Tomato,575.94,673.33,830.99,703.46
2019-11-25,Kolar,Tomato,554.23,652.93,844.09,699.16
2019-11-26,Kolar,Tomato,491.11,546.66,691.7,591.4
2019-11-27,Kolar,Tomato,816.41,1033.75,1242.91,1029.66
2019-11-28,Kolar,Tomato,560.72,659.04,872.47,716.59
2019-11-29,Kolar,Tomato,583.01,769.34,877.55,730.28
2019-11-30,Kolar,Tomato,588.47,767.19,1034.85,811.66
2019-12-01,Kolar,Tomato,631.89,841.86,951.06,791.48
2019-12-02,Kolar,Tomato,816.65,907.47,1001.61,909.13
2019-12-03,Kolar,Tomato,798.53,917.49,1213.38,1005.96
2019-12-04,Kolar,Tomato,650.1,748.95,869.71,759.91
2019-12-05,Kolar,Tomato,664.14,803.6,1030.56,847.35
2019-12-06,Kolar,Tomato,685.57,862.34,1123.41,904.49
2019-12-07,Kolar,Tomato,620.77,803.39,1056.26,838.51
2019-12-08,Kolar,Tomato,817.24,1030.96,1389.63,1103.44
2019-12-09,Kolar,Tomato,727.27,901.87,1058.36,892.81
2019-12-10,Kolar,Tomato,808.23,936.05,1195.86,1002.05
2019-12-11,Kolar,Tomato,774.74,932.36,1052.49,913.62
2019-12-12,Kolar,Tomato,760.56,998.6,1200.02,980.29
2019-12-13,Kolar,Tomato,665.77,884.51,1160.47,913.12
2019-12-14,Kolar,Tomato,545.08,712.2,848.88,696.98
2019-12-15,Kolar,Tomato,747.33,920.83,1148.99,948.16
2019-12-16,Kolar,Tomato,711.8,799.79,980.5,846.15
2019-12-17,Kolar,Tomato,693.08,819.62,1033.94,863.51
2019-12-18,Kolar,Tomato,834.2,958.54,1287.54,1060.87
2019-12-19,Kolar,Tomato,854.33,1041.92,1160.63,1007.48
2019-12-20,Kolar,Tomato,724.66,901.04,1120.44,922.55
2019-12-21,Kolar,Tomato,720.84,940.73,1237.77,979.31
2019-12-22,Kolar,Tomato,981.1,1113.13,1358.4,1169.75
2019-12-23,Kolar,Tomato,818.0,942.96,1055.77,936.89
2019-12-24,Kolar,Tomato,954.68,1231.5,1527.22,1240.95
2019-12-25,Kolar,Tomato,820.55,992.39,1174.02,997.28
2019-12-26,Kolar,Tomato,591.39,718.48,818.16,704.77
2019-12-27,Kolar,Tomato,865.22,1025.43,1345.62,1105.42
2019-12-28,Kolar,Tomato,879.46,986.02,1213.2,1046.33
2019-12-29,Kolar,Tomato,920.93,1100.32,1467.07,1194.0
2019-12-30,Kolar,Tomato,857.29,1031.59,1342.62,1099.96
2019-12-31,Kolar,Tomato,711.69,939.47,1196.17,953.93
2020-01-01,Kolar,Tomato,619.49,815.72,898.32,758.9
2020-01-02,Kolar,Tomato,733.61,942.82,1137.94,935.78
2020-01-03,Kolar,Tomato,657.57,871.11,1001.22,829.4
2020-01-04,Kolar,Tomato,782.9,908.76,1206.57,994.74
2020-01-05,Kolar,Tomato,905.12,1054.31,1205.76,1055.44
2020-01-06,Kolar,Tomato,916.26,1189.31,1393.3,1154.78
2020-01-07,Kolar,Tomato,911.76,1041.52,1280.25,1096.01
2020-01-08,Kolar,Tomato,661.78,855.88,997.82,829.8
2020-01-09,Kolar,Tomato,841.26,1057.95,1219.26,1030.26
2020-01-10,Kolar,Tomato,908.12,1153.4,1441.49,1174.8
2020-01-11,Kolar,Tomato,758.96,941.81,1056.93,907.94
2020-01-12,Kolar,Tomato,791.41,1004.07,1119.08,955.24
2020-01-13,Kolar,Tomato,845.63,1027.07,1225.35,1035.49
2020-01-14,Kolar,Tomato,759.4,936.24,1198.55,978.97
2020-01-15,Kolar,Tomato,999.76,1113.34,1379.09,1189.42
2020-01-16,Kolar,Tomato,778.19,1026.11,1237.21,1007.7
2020-01-17,Kolar,Tomato,845.4,1096.03,1360.66,1103.03
2020-01-18,Kolar,Tomato,715.65,944.23,1124.92,920.28
2020-01-19,Kolar,Tomato,846.61,1003.24,1338.36,1092.48
2020-01-20,Kolar,Tomato,869.93,1147.4,1277.89,1073.91
2020-01-21,Kolar,Tomato,893.79,1020.93,1294.89,1094.34
2020-01-22,Kolar,Tomato,1056.49,1277.82,1690.33,1373.41
2020-01-23,Kolar,Tomato,851.86,1027.52,1336.77,1094.32
2020-01-24,Kolar,Tomato,923.74,1107.29,1268.96,1096.35
2020-01-25,Kolar,Tomato,928.46,1197.05,1405.32,1166.89
2020-01-26,Kolar,Tomato,717.06,919.72,1176.56,946.81
2020-01-27,Kolar,Tomato,704.77,883.37,990.31,847.54
2020-01-28,Kolar,Tomato,768.79,916.29,1193.89,981.34
2020-01-29,Kolar,Tomato,981.22,1255.54,1606.74,1293.98
2020-01-30,Kolar,Tomato,800.01,1042.42,1336.8,1068.4
2020-01-31,Kolar,Tomato,1271.82,1420.2,1597.81,1434.81
2020-02-01,Kolar,Tomato,790.99,1050.04,1343.46,1067.23
2020-02-02,Kolar,Tomato,996.07,1144.38,1453.31,1224.69
2020-02-03,Kolar,Tomato,1138.84,1311.72,1715.37,1427.11
2020-02-04,Kolar,Tomato,1089.99,1371.78,1523.23,1306.61
2020-02-05,Kolar,Tomato,1065.21,1382.77,1529.03,1297.12
2020-02-06,Kolar,Tomato,991.57,1284.67,1532.94,1262.25
2020-02-07,Kolar,Tomato,1082.62,1266.79,1440.59,1261.6
2020-02-08,Kolar,Tomato,1031.94,1219.18,1511.29,1271.62
2020-02-09,Kolar,Tomato,1080.45,1245.61,1655.83,1368.14
2020-02-10,Kolar,Tomato,970.89,1090.13,1305.83,1138.36
2020-02-11,Kolar,Tomato,906.8,1062.09,1392.66,1149.73
2020-02-12,Kolar,Tomato,900.07,1163.82,1280.27,1090.17
2020-02-13,Kolar,Tomato,902.68,1147.69,1310.81,1106.75
2020-02-14,Kolar,Tomato,979.35,1117.56,1237.81,1108.58
2020-02-15,Kolar,Tomato,983.99,1259.28,1488.51,1236.25
2020-02-16,Kolar,Tomato,984.62,1294.05,1717.27,1350.94
2020-02-17,Kolar,Tomato,1021.17,1193.66,1341.96,1181.56
2020-02-18,Kolar,Tomato,1105.3,1363.93,1707.1,1406.2
2020-02-19,Kolar,Tomato,935.19,1053.13,1277.32,1106.25
2020-02-20,Kolar,Tomato,991.91,1170.34,1561.95,1276.93
2020-02-21,Kolar,Tomato,848.26,1110.93,1256.05,1052.16
2020-02-22,Kolar,Tomato,871.0,976.27,1125.64,998.32
2020-02-23,Kolar,Tomato,941.46,1193.56,1321.73,1131.6
2020-02-24,Kolar,Tomato,954.32,1192.04,1440.56,1197.44
2020-02-25,Kolar,Tomato,1127.47,1391.35,1627.13,1377.3
2020-02-26,Kolar,Tomato,976.24,1288.45,1697.5,1336.87
2020-02-27,Kolar,Tomato,900.98,1092.79,1367.34,1134.16
2020-02-28,Kolar,Tomato,1107.45,1441.06,1806.4,1456.92
2020-02-29,Kolar,Tomato,1108.18,1367.88,1686.57,1397.38
2020-03-01,Kolar,Tomato,1038.51,1293.93,1453.03,1245.77
2020-03-02,Kolar,Tomato,1038.71,1199.54,1452.94,1245.83
2020-03-03,Kolar,Tomato,969.84,1114.14,1503.96,1236.9
2020-03-04,Kolar,Tomato,917.64,1187.1,1553.68,1235.66
2020-03-05,Kolar,Tomato,1098.65,1364.81,1806.15,1452.4
2020-03-06,Kolar,Tomato,1178.89,1462.64,1909.93,1544.41
2020-03-07,Kolar,Tomato,1100.28,1423.92,1603.0,1351.64
2020-03-08,Kolar,Tomato,1028.27,1182.24,1367.68,1197.98
2020-03-09,Kolar,Tomato,949.08,1108.62,1220.35,1084.71
2020-03-10,Kolar,Tomato,982.45,1261.88,1483.82,1233.14
2020-03-11,Kolar,Tomato,832.93,1034.68,1166.24,999.58
2020-03-12,Kolar,Tomato,986.06,1287.51,1568.44,1277.25
2020-03-13,Kolar,Tomato,1040.74,1232.76,1564.72,1302.73
2020-03-14,Kolar,Tomato,918.94,1196.22,1577.36,1248.15
2020-03-15,Kolar,Tomato,953.88,1062.36,1367.57,1160.73
2020-03-16,Kolar,Tomato,1141.84,1316.85,1757.52,1449.68
2020-03-17,Kolar,Tomato,964.34,1192.7,1328.04,1146.19
2020-03-18,Kolar,Tomato,935.15,1117.56,1232.71,1083.93
2020-03-19,Kolar,Tomato,810.9,914.51,1157.16,984.03
2020-03-20,Kolar,Tomato,1047.25,1257.03,1473.66,1260.46
2020-03-21,Kolar,Tomato,1144.13,1474.06,1714.89,1429.51
2020-03-22,Kolar,Tomato,1179.32,1461.72,1728.81,1454.06
2020-03-23,Kolar,Tomato,1059.13,1208.4,1410.75,1234.94
2020-03-24,Kolar,Tomato,1009.01,1191.79,1463.35,1236.18
2020-03-25,Kolar,Tomato,1119.71,1321.02,1598.48,1359.09
2020-03-26,Kolar,Tomato,1008.14,1145.58,1406.9,1207.52
2020-03-27,Kolar,Tomato,1151.21,1302.14,1651.34,1401.28
2020-03-28,Kolar,Tomato,1206.13,1358.3,1625.59,1415.86
2020-03-29,Kolar,Tomato,1080.59,1413.96,1644.19,1362.39
2020-03-30,Kolar,Tomato,1043.66,1254.98,1432.62,1238.14
2020-03-31,Kolar,Tomato,1070.09,1242.73,1475.58,1272.84
2020-04-01,Kolar,Tomato,1003.35,1161.91,1493.58,1248.46
2020-04-02,Kolar,Tomato,982.33,1168.04,1505.81,1244.07
2020-04-03,Kolar,Tomato,961.03,1240.0,1570.75,1265.89
2020-04-04,Kolar,Tomato,1140.14,1311.09,1518.91,1329.52
2020-04-05,Kolar,Tomato,1180.95,1376.37,1716.37,1448.66
2020-04-06,Kolar,Tomato,892.62,1170.01,1453.94,1173.28
2020-04-07,Kolar,Tomato,1184.34,1445.07,1764.53,1474.44
2020-04-08,Kolar,Tomato,956.84,1232.89,1525.69,1241.26
2020-04-09,Kolar,Tomato,1010.58,1262.24,1543.65,1277.12
2020-04-10,Kolar,Tomato,884.01,1174.44,1457.9,1170.96
2020-04-11,Kolar,Tomato,787.69,972.4,1243.58,1015.64
2020-04-12,Kolar,Tomato,1139.26,1368.51,1542.87,1341.07
2020-04-13,Kolar,Tomato,1137.87,1349.88,1737.85,1437.86
2020-04-14,Kolar,Tomato,1042.07,1226.65,1390.99,1216.53
2020-04-15,Kolar,Tomato,1109.46,1267.31,1415.15,1262.3
2020-04-16,Kolar,Tomato,1032.63,1319.96,1774.05,1403.34
2020-04-17,Kolar,Tomato,821.25,1069.23,1431.96,1126.6
2020-04-18,Kolar,Tomato,1046.13,1191.85,1329.05,1187.59
2020-04-19,Kolar,Tomato,1043.57,1349.17,1633.59,1338.58
2020-04-20,Kolar,Tomato,987.43,1101.78,1263.26,1125.34
2020-04-21,Kolar,Tomato,1126.91,1285.87,1570.48,1348.7
2020-04-22,Kolar,Tomato,896.19,1086.12,1420.15,1158.17
2020-04-23,Kolar,Tomato,1169.13,1303.07,1743.06,1456.09
2020-04-24,Kolar,Tomato,948.82,1240.93,1561.78,1255.3
2020-04-25,Kolar,Tomato,834.76,1049.41,1247.2,1040.98
2020-04-26,Kolar,Tomato,1167.9,1380.93,1727.32,1447.61
2020-04-27,Kolar,Tomato,923.58,1150.87,1355.73,1139.65
2020-04-28,Kolar,Tomato,1013.38,1139.58,1512.74,1263.06
2020-04-29,Kolar,Tomato,956.32,1258.58,1658.3,1307.31
2020-04-30,Kolar,Tomato,1140.38,1369.97,1698.16,1419.27
2020-05-01,Kolar,Tomato,929.02,1107.78,1308.51,1118.77
2020-05-02,Kolar,Tomato,1046.79,1234.55,1448.56,1247.67
2020-05-03,Kolar,Tomato,1005.94,1276.0,1414.26,1210.1
2020-05-04,Kolar,Tomato,1050.14,1305.04,1701.71,1375.93
2020-05-05,Kolar,Tomato,1087.17,1240.28,1503.96,1295.57
2020-05-06,Kolar,Tomato,913.45,1172.24,1384.74,1149.1
2020-05-07,Kolar,Tomato,973.73,1114.07,1356.69,1165.21
2020-05-08,Kolar,Tomato,1018.59,1220.74,1592.68,1305.63
2020-05-09,Kolar,Tomato,932.35,1078.7,1220.18,1076.27
2020-05-10,Kolar,Tomato,731.64,853.69,1122.1,926.87
2020-05-11,Kolar,Tomato,979.11,1253.45,1660.04,1319.57
2020-05-12,Kolar,Tomato,1091.17,1306.29,1746.08,1418.63
2020-05-13,Kolar,Tomato,801.78,910.95,1092.56,947.17
2020-05-14,Kolar,Tomato,871.81,1069.95,1235.02,1053.42
2020-05-15,Kolar,Tomato,1129.44,1261.97,1506.04,1317.74
2020-05-16,Kolar,Tomato,1170.36,1431.05,1693.26,1431.81
2020-05-17,Kolar,Tomato,912.65,1183.08,1353.48,1133.06
2020-05-18,Kolar,Tomato,880.84,1089.58,1363.96,1122.4
2020-05-19,Kolar,Tomato,1027.83,1151.3,1403.61,1215.72
2020-05-20,Kolar,Tomato,1064.86,1334.48,1756.74,1410.8
2020-05-21,Kolar,Tomato,957.82,1088.16,1205.71,1081.76
2020-05-22,Kolar,Tomato,940.33,1065.9,1344.07,1142.2
2020-05-23,Kolar,Tomato,882.74,1099.95,1419.74,1151.24
2020-05-24,Kolar,Tomato,792.6,1039.5,1340.82,1066.71
2020-05-25,Kolar,Tomato,1000.01,1164.58,1539.01,1269.51
2020-05-26,Kolar,Tomato,1068.2,1340.73,1719.17,1393.68
2020-05-27,Kolar,Tomato,1023.93,1180.4,1572.24,1298.08
2020-05-28,Kolar,Tomato,903.88,1107.16,1309.95,1106.92
2020-05-29,Kolar,Tomato,903.58,1098.19,1346.16,1124.87
2020-05-30,Kolar,Tomato,815.85,941.34,1038.79,927.32
2020-05-31,Kolar,Tomato,993.5,1230.56,1355.76,1174.63
2020-06-01,Kolar,Tomato,907.0,1110.88,1288.65,1097.82
2020-06-02,Kolar,Tomato,882.35,1094.14,1231.13,1056.74
2020-06-03,Kolar,Tomato,1203.23,1494.51,1741.18,1472.21
2020-06-04,Kolar,Tomato,947.16,1142.69,1307.53,1127.35
2020-06-05,Kolar,Tomato,881.85,1012.08,1120.5,1001.17
2020-06-06,Kolar,Tomato,841.71,1046.55,1389.12,1115.41
2020-06-07,Kolar,Tomato,1019.98,1230.92,1356.54,1188.26
2020-06-08,Kolar,Tomato,937.41,1102.04,1415.05,1176.23
2020-06-09,Kolar,Tomato,720.21,911.17,1036.95,878.58
2020-06-10,Kolar,Tomato,941.53,1189.36,1579.54,1260.53
2020-06-11,Kolar,Tomato,884.79,994.13,1315.43,1100.11
2020-06-12,Kolar,Tomato,1111.22,1294.33,1635.35,1373.28
2020-06-13,Kolar,Tomato,999.15,1194.33,1514.48,1256.82
2020-06-14,Kolar,Tomato,852.42,1006.22,1108.18,980.3
2020-06-15,Kolar,Tomato,911.88,1208.76,1627.26,1269.57
2020-06-16,Kolar,Tomato,891.85,1058.3,1396.39,1144.12
2020-06-17,Kolar,Tomato,948.4,1147.59,1519.16,1233.78
2020-06-18,Kolar,Tomato,913.81,1098.51,1389.4,1151.6
2020-06-19,Kolar,Tomato,750.72,933.83,1107.71,929.22
2020-06-20,Kolar,Tomato,726.56,953.21,1261.49,994.02
2020-06-21,Kolar,Tomato,895.12,1149.06,1347.71,1121.41
2020-06-22,Kolar,Tomato,875.03,980.3,1216.24,1045.63
2020-06-23,Kolar,Tomato,784.56,967.03,1087.85,936.2
2020-06-24,Kolar,Tomato,734.59,895.84,1191.91,963.25
2020-06-25,Kolar,Tomato,800.55,1056.26,1199.06,999.81
2020-06-26,Kolar,Tomato,942.96,1247.9,1442.85,1192.91
2020-06-27,Kolar,Tomato,743.74,867.26,1074.99,909.37
2020-06-28,Kolar,Tomato,825.08,993.22,1282.27,1053.68
2020-06-29,Kolar,Tomato,954.16,1154.73,1449.0,1201.58
2020-06-30,Kolar,Tomato,763.39,970.66,1124.05,943.72
2020-07-01,Kolar,Tomato,887.09,1029.44,1132.63,1009.86
2020-07-02,Kolar,Tomato,653.23,842.62,1086.38,869.8
2020-07-03,Kolar,Tomato,791.3,1016.45,1368.45,1079.88
2020-07-04,Kolar,Tomato,767.96,937.55,1221.14,994.55
2020-07-05,Kolar,Tomato,851.03,1073.26,1304.06,1077.55
2020-07-06,Kolar,Tomato,859.87,1092.42,1448.49,1154.18
2020-07-07,Kolar,Tomato,1063.27,1255.66,1509.88,1286.57
2020-07-08,Kolar,Tomato,855.65,1009.45,1242.87,1049.26
2020-07-09,Kolar,Tomato,850.95,973.98,1187.56,1019.25
2020-07-10,Kolar,Tomato,774.64,953.22,1155.21,964.93
2020-07-11,Kolar,Tomato,671.58,882.53,1141.82,906.7
2020-07-12,Kolar,Tomato,759.86,960.57,1183.13,971.49
2020-07-13,Kolar,Tomato,788.96,879.56,1037.16,913.06
2020-07-14,Kolar,Tomato,780.93,930.29,1083.36,932.14
2020-07-15,Kolar,Tomato,910.66,1063.28,1179.65,1045.15
2020-07-16,Kolar,Tomato,585.49,779.5,971.1,778.3
2020-07-17,Kolar,Tomato,854.39,1032.21,1194.77,1024.58
2020-07-18,Kolar,Tomato,792.39,1048.64,1192.34,992.36
2020-07-19,Kolar,Tomato,728.13,871.61,1101.24,914.69
2020-07-20,Kolar,Tomato,556.29,626.37,795.68,675.99
2020-07-21,Kolar,Tomato,719.17,803.3,1034.68,876.93
2020-07-22,Kolar,Tomato,853.65,1027.16,1259.19,1056.42
2020-07-23,Kolar,Tomato,707.45,864.08,1143.62,925.54
2020-07-24,Kolar,Tomato,661.9,742.25,990.23,826.06
2020-07-25,Kolar,Tomato,678.25,796.97,1037.53,857.89
2020-07-26,Kolar,Tomato,724.66,953.83,1200.78,962.72
2020-07-27,Kolar,Tomato,749.36,914.01,1074.82,912.09
2020-07-28,Kolar,Tomato,640.79,815.22,1097.07,868.93
2020-07-29,Kolar,Tomato,652.61,795.4,929.46,791.03
2020-07-30,Kolar,Tomato,644.82,787.98,906.7,775.76
2020-07-31,Kolar,Tomato,602.8,719.92,871.49,737.15
2020-08-01,Kolar,Tomato,819.68,1020.11,1136.62,978.15
2020-08-02,Kolar,Tomato,606.77,783.29,1053.23,830.0
2020-08-03,Kolar,Tomato,795.66,963.78,1201.94,998.8
2020-08-04,Kolar,Tomato,871.1,996.08,1234.38,1052.74
2020-08-05,Kolar,Tomato,789.42,929.16,1174.42,981.92
2020-08-06,Kolar,Tomato,603.35,753.47,922.44,762.89
2020-08-07,Kolar,Tomato,756.48,849.67,941.44,848.96
2020-08-08,Kolar,Tomato,704.43,794.32,995.34,849.88
2020-08-09,Kolar,Tomato,535.13,684.84,875.94,705.53
